,0,1,2,3,4
614,bjp leaders,rahulgandhi politics,so bjp,bjp,0
615,incindia looted,abhishek singhvi,0,0,0
616,colombian pueblos,0,0,0,0
617,0,0,0,0,0
618,0,0,0,0,0
619,mahadhagbandhan can,0,0,0,0
620,pandit deendayalupadhyaya,deendayalupadhyaya on,bjp ideologue,ideologue pandit,deendayalupadhyaya
621,hate modi,modi,0,0,0
622,priyanka gandhi,0,0,0,0
623,rafale be,to rafale,rafale,0,0
624,modiâ bjp,bjp,bjp is,modiâ,0
625,coveted bharatratna,bharatratna is,bharatratna,0,0
626,jewish members,0,0,0,0
627,is corruptâ,looted india,corruptâ,0,0
628,climate crisis,0,0,0,0
629,rafale harming,rafale,0,0,0
630,bjp mr,against arvindkejriwal,bjp4delhi rohit_chahal,arvindkejriwal,arvindkejriwal for
631,nayiumeednayadesh,fake chowkidar,nayiumeednayadesh because,india want,priyankagandhi bjp_à
632,modi had,0,0,0,0
633,constitutional body,single constitutional,0,0,0
634,haryana incompetentcm,haryana,kherkidaulatoll dwarkaexpresway,in haryana,incompetentcm kherkidaulatoll
635,gandhi slams,rahul gandhi,gandhi,slams liar,chief modi
636,priyanka gandhi,president rahulgandhi,gandhi and,gandhi,rahulgandhi
637,comeagainmodiji teammodi,narendramodi ji,ji development,comeagainmodiji,giri nagar
638,nda govt,0,0,0,0
639,ghulam nabi,ghulam be,ghulam,nabi azad,is ghulamnabibhat
640,0,0,0,0,0
641,0,0,0,0,0
642,0,0,0,0,0
643,cbn is,cbn,cbn announces,bjp cbn,pacha gorre
644,0,0,0,0,0
645,about jews,ilhan omar,0,0,0
646,modi govt,0,0,0,0
647,bjp modifor2019,communal riots,bjp,0,0
648,priyanka gandhi,priyanka events,0,0,0
649,0,0,0,0,0
650,0,0,0,0,0
651,0,0,0,0,0
652,fruit pies,0,0,0,0
653,bjp troll,plant bjp,0,0,0
654,congress yawns,yawns threatens,starts war,war congress,0
655,bjp congress,bjp,after jharkhand,jharkhand mahagathbandhan,for bjp
656,arnab goswami,of bjp,goswami as,goswami,0
657,satyajit probably,satyajit,says satyajit,0,0
658,bjp,bjp will,the bjp,0,0
659,congress karyakartas,0,0,0,0
660,rape victim,0,0,0,0
661,target bjp,0,0,0,0
662,0,0,0,0,0
663,robo calls,0,0,0,0
664,pinky gang,every pink,pinky,this pinky,pink thing
665,rafale jets,126 rafale,0,0,0
666,0,0,0,0,0
667,bharatratna,the bharatratna,bhupen hazarika,0,0
668,0,0,0,0,0
669,mehboobaforafzal terrorists,spokesperson bjp,terrorists,terrorists are,0
670,delhi congress,hunger strike,rahul gandhi,gandhi,gandhi at
671,bad polarization,polarization got,0,0,0
672,rights bjp,bjp,0,0,0
673,rafale the,rafale,the rafale,0,0
674,rafale allegations,0,0,0,0
675,mistake congressis,0,0,0,0
676,stab india,0,0,0,0
677,gadkari,gadkari direct,nitin gadkari,0,0
678,rahulgandhi jumping,rahulgandhi,but rahulgandhi,rahul,of the_hindu
679,danave,danave will,sena minister,danave danave,president danave
680,charity kudos,charity,0,0,0
681,congressmuktbharat we,for commiemuktbharat,dynastymuktcongress commies,commiemuktbharat,of congressmuktbharat
682,should resign,resign,resign unfortunately,0,0
683,bjp downfall,bjp,the bjp,suicidal tendency,0
684,bjp bsybjp,bjp4karnataka doesnâ,bjp4karnataka,everyday bjp4karnataka,bjp in
685,bjp minister,narendra modiâ,modilies bjplies,minister narendra,heâ bjp
686,modi godi,about modi,godi media,modi,when modi
687,contradiction white,0,0,0,0
688,bigotry in,against bigotry,anti semitism,bigotry,0
689,cbn will,not cbn,cbn,0,0
690,border security,0,0,0,0
691,fooled bjp,0,0,0,0
692,mangadh massacre,kshatriyas took,0,0,0
693,modi stole,anil ambani,ambani such,ambani,0
694,0,0,0,0,0
695,whitaker cited,whitaker,wasn whitaker,0,0
696,another shutdown,0,0,0,0
697,thwart modi,modi attempts,modi,pm modi,gujarat after
698,0,0,0,0,0
699,did nehru,nehru steal,nehru,bjp fake,0
700,1984sikhriots sajjanconvicted,sikh riots,0,0,0
701,incindia mafia,0,0,0,0
702,another governmentshutdown,governmentshutdown,0,0,0
703,kashmir pandits,pandits modis,0,0,0
704,0,0,0,0,0
705,gandhi strike,of lucknow,priyanka gandhi,lucknow,mukt bharat
706,raga,raga is,am raga,0,0
707,0,0,0,0,0
708,satanyahu testified,0,0,0,0
709,worst performing,0,0,0,0
710,assam,from assam,assam https,0,0
711,stealing modi,priyanka,0,0,0
712,0,0,0,0,0
713,islamist terror,maoist terror,modi govt,0,0
714,0,0,0,0,0
715,telangana claiming,from telangana,telangana,priyanka gandhiâ,gandhiâ lucknow
716,backpay federal,contractors sign,federal contractors,0,0
717,zionist israel,finance zionist,zionist,zionist brutality,and zionist
718,cvc inquiry,cbi director,0,0,0
719,on bjp,bjp,bjp on,0,0
720,cbn liarbabu,liars indian,is cbn,0,0
721,fake ¹à,fake fake,modi vikas,is fake,0
722,0,0,0,0,0
723,rafale mail,airbus mail,rafale,0,0
724,rafale scam,scam pakdagayamodi,rafale,on rafale,0
725,supporting modi,0,0,0,0
726,umwa pensioner,pensions our,committee plc,0,0
727,namo will,namo,but namo,0,0
728,say narendramodi,destroys institutions,0,0,0
729,twitter polls,0,0,0,0
730,sri lankan,0,0,0,0
731,rep rashida,junior member,0,0,0
732,middlemanmodi works,to ambani,ambani,middlemanmodi,ambani on
733,bjp4india we,on bjp4india,bjp4india,insulting baba,0
734,attacks bjp,mayawati attacks,lucknow airport,akhilesh yadav,bjp after
735,why ap,0,0,0,0
736,rapist bjp,govt molestergangbjp,0,0,0
737,fortress congress,0,0,0,0
738,donating bjp,bjp4india narendramodi,nitin_gadkari bjp4india,bjp4india,bjp
739,rahulgandhi disgraceful,rahulgandhi,narendramodi would,0,0
740,ruining delhi,0,0,0,0
741,netanyahu to,allow netanyahu,0,0,0
742,0,0,0,0,0
743,0,0,0,0,0
744,0,0,0,0,0
745,chowkidarchorhai priyanka,priyanka gandhi,0,0,0
746,cpi inflation,lower inflation,inflation eases,inflation,inflation is
747,refuses bharat,sharma refuses,refuses padma,0,0
748,rajeev gandhi,of gandhis,gandhi,gandhi so,gandhis
749,0,0,0,0,0
750,is bjp,0,0,0,0
751,ihra definition,0,0,0,0
752,modiji truth,modi modiji,corrupt he,modiji,is corrupt
753,rafale tamasha,beating rafaledeal,rafaledeal to,0,0
754,tripura minister,ministers molestergangbjp,minister is,0,0
755,raped murdered,0,0,0,0
756,boarding times,0,0,0,0
757,mr desai,modi loses,0,0,0
758,gandhi rafale,rafale email,0,0,0
759,want bjp,bjp to,bjp,rafale gandhi,0
760,ngos licenses,shady ngos,lobbysist ngo,ngos,ngo
761,lok sabha,citizenshipamendmentbill,scrap citizenshipamendmentbill,0,0
762,0,0,0,0,0
763,next punishment,punishment writing,punishment,0,0
764,crore indians,0,0,0,0
765,dodgy rafale,rafale deal,0,0,0
766,tolerated impeachtlaib,impeachtlaib,0,0,0
767,nandini sundar,power nandini,nandini,0,0
768,badhua prajapati,pradeep dikshit,0,0,0
769,patriarchy bjp,0,0,0,0
770,congressional oversight,vaccine safety,0,0,0
771,0,0,0,0,0
772,bjp is,0,0,0,0
773,indira,indira murdered,indira gandhi,after indira,govt schemes
774,rafale deal,rafale,0,0,0
775,report cag,cag report,0,0,0
776,bjp,am thief,bjp right,thief,stolen information
777,treason middlemanmodi,0,0,0,0
778,of bjp,0,0,0,0
779,0,0,0,0,0
780,0,0,0,0,0
781,0,0,0,0,0
782,of jpc,until jpc,jpc is,jpc,rafale deal
783,0,0,0,0,0
784,ambani ðÿ,anil ambani,ambani,ambani for,0
785,0,0,0,0,0
786,idiot rahulgandhi,rahulgandhi who,rahulgandhi,0,0
787,rahulâ factsâ,0,0,0,0
788,means bjp,bjp is,bjp,0,0
789,indian pm,pakistaniat anti,0,0,0
790,seriously rahulfakenews,0,0,0,0
791,need congress,0,0,0,0
792,india inflation,cpi inflation,inflation target,inflation,above cpi
793,raped murdered,0,0,0,0
794,female ministerial,0,0,0,0
795,0,0,0,0,0
796,govt bankers,banking,banking fraternity,whole banking,bankers
797,issues apology,racist remarks,apology,0,0
798,amend cinematograph,cinematograph act,cinematograph,0,0
799,0,0,0,0,0
800,cinematograph act,amend cinematograph,film piracy,0,0
801,comedian hopeless,comedian,party president,congress party,rate comedian
802,opposed modi,hate hinduism,0,0,0
803,0,0,0,0,0
804,modi has,0,0,0,0
805,nikolay,nikolay is,another nikolay,said nikolay,nikolay don
806,andhra,of andhra,andhra common,aajtak bjp4india,48
807,sarakhadanchorhai chor,0,0,0,0
808,0,0,0,0,0
809,0,0,0,0,0
810,bjp4india,republic bjp4india,andhra people,andhra,bjp
811,riots you,communal riots,riots,0,0
812,twitterindia against,of twitterindia,twitterindia,0,0
813,bjp,bjp is,0,0,0
814,avoiding jpc,0,0,0,0
815,0,0,0,0,0
816,narendra modi,now treason,0,0,0
817,israel evangelicals,abortion evangelicals,0,0,0
818,povertyqueens clan,burkha dudd,0,0,0
819,candidate modi,thatcher and,thatcher,0,0
820,shadow banned,0,0,0,0
821,planned parenthood,lobbyists on,of lobbyists,lobbyists,0
822,0,0,0,0,0
823,fake gandhi,0,0,0,0
824,greed mahatmaâ,earth provides,greed,mahatmaâ gandhi,manâ greed
825,pappu army,pappu to,pappu,hai naukri,again pappu
826,natural heritage,0,0,0,0
827,0,0,0,0,0
828,protest cancellation,shah resigned,0,0,0
829,copying tweets,0,0,0,0
830,progressive government,want progressive,0,0,0
831,indiaâ military,0,0,0,0
832,hew haters,0,0,0,0
833,congress will,0,0,0,0
834,0,0,0,0,0
835,0,0,0,0,0
836,anil ambani,rafale deal,0,0,0
837,sexual harassment,harassment claims,0,0,0
838,modi ji,0,0,0,0
839,chowkidar doesn,why chowkidar,chowkidar is,wrong chowkidar,want jpc
840,exploited cow,ban cow,cow slaughter,promoted cow,0
841,raghu sharma,sharma badly,0,0,0
842,sharma won,raghu sharma,nasirabad bjp,lost nasirabad,0
843,senate findings,congressâ mess,0,0,0
844,dingellâ funeral,0,0,0,0
845,act modi,modi are,0,0,0
846,0,0,0,0,0
847,donâ act,0,0,0,0
848,0,0,0,0,0
849,0,0,0,0,0
850,0,0,0,0,0
851,0,0,0,0,0
852,ban congress,congress,ban,0,0
853,the citizenshipamendmentbill,0,0,0,0
854,0,0,0,0,0
855,freerealitywinner congresspersons,congresspersons the,0,0,0
856,0,0,0,0,0
857,congress twitterindia,dear twitter,twitter why,twitterindia,twitterindia become
858,urban naxal,0,0,0,0
859,electrification congress,electrification promised,electrification,regarding electrification,full electrification
860,carmichael mine,coal mine,0,0,0
861,modi haters,0,0,0,0
862,gmpf threatens,gmpf,against bjp,0,0
863,corruption lying,lie regularly,0,0,0
864,the congress,0,0,0,0
865,rahul gandhi,gandhi doesn,rahul,gandhi,0
866,ambani and,for ambani,modi is,ambani,0
867,cag report,0,0,0,0
868,muslim political,ilhan omar,0,0,0
869,telangana was,vadraâ rally,telangana,in telangana,rally was
870,tomorrowâ nationwide,nationwide strike,0,0,0
871,0,0,0,0,0
872,naidu son,0,0,0,0
873,0,0,0,0,0
874,0,0,0,0,0
875,visited thirubuvanam,thirubuvanam to,thirubuvanam,deceased ramalingam,ramalingam who
876,them betrayed,0,0,0,0
877,bullshit medicare,medicare for,medicare,0,0
878,attacking students,standwithamu,circle standwithamu,0,0
879,twittercensors airbus,shows twitter,twitter is,0,0
880,0,0,0,0,0
881,pappu,which pappu,pappu presents,pappuaurpinkikiparty indian,rahulgandhi incindia
882,bjp flag,hey ctravi_bjp,your bjp,ctravi_bjp to,ctravi_bjp
883,coup was,the coup,coup,0,0
884,clinton emails,classified congress,0,0,0
885,assembly elections,voting patterns,vote statistical,local election,0
886,on opioids,opioids,0,0,0
887,ilhan omar,0,0,0,0
888,0,0,0,0,0
889,0,0,0,0,0
890,0,0,0,0,0
891,chor chowkidar,skeletons after,after skeletons,skeletons are,0
892,alleged horse,0,0,0,0
893,bjp is,bjp,the bjp,bjp has,minorities bjp
894,0,0,0,0,0
895,nitin gadkariâ,maharashtra bjp,0,0,0
896,nsitharaman corrupt,rahulgandhi nsitharaman,0,0,0
897,support congress,idiot will,congress party,0,0
898,cortez,cortez in,0,0,0
899,of mamatabanerjee,mamatabanerjee,mamatabanerjee that,meraparivarbhajapaparivar bjp_à,0
900,warned nigerians,sowore nigeriadecides2019,0,0,0
901,congress poised,0,0,0,0
902,meraparivarbhajapaparivar congressmuktbharat,problem congress,congress 55yearsvs55months,congressmuktbharat,congressmuktbharat https
903,nation kejriwal,0,0,0,0
904,repealthetaxcut taxscamstories,congress repealthetaxcut,0,0,0
905,rahulgandhi congress,0,0,0,0
906,chinese gandhis,0,0,0,0
907,0,0,0,0,0
908,repulsivetv deserve,repulsivetv,0,0,0
909,0,0,0,0,0
910,0,0,0,0,0
911,jai congress,met ncp,ncp chief,0,0
912,raided bjp,0,0,0,0
913,rafale eyewash,manufactured figure,eyewash manufactured,0,0
914,against aipac,aipac,0,0,0
915,0,0,0,0,0
916,retire jim,jim jordan,0,0,0
917,odisha they,odisha,of odisha,bjp,the bjp
918,case rahulgandhipagalhai,0,0,0,0
919,back pay,0,0,0,0
920,bjp4india party,in bjp4india,bjp4india,0,0
921,anil ambani,ambani,kapil sibal,ambani in,leader kapil
922,embarrass rahul,anil ambani,kapil sibal,gandhi appears,ambani
923,delay congress,washington budget,spending bills,0,0
924,0,0,0,0,0
925,aam_nationalist arvindkejriwal,aam_nationalist,0,0,0
926,0,0,0,0,0
927,medicaid dsh,medicaiddsh program,the medicaiddsh,medicaiddsh,prevent medicaid
928,congress whatsapp,trinmule congress,0,0,0
929,cag nda,crore loss,0,0,0
930,0,0,0,0,0
931,0,0,0,0,0
932,shadow banned,0,0,0,0
933,0,0,0,0,0
934,mayawati is,mayawati,of mayawati,mayawati that,dalit woman
935,crore loss,cag modi,0,0,0
936,msm was,0,0,0,0
937,0,0,0,0,0
938,0,0,0,0,0
939,purchasing ak,purchased ak,ak 103,0,0
940,morally bankrupt,congress is,congress,0,0
941,101st congress,0,0,0,0
942,killing bjp,bjp killing,yea bjp,bjp one,bjp
943,indiadevelopmentdebate rafalecagreport,indiadevelopmentdebate,rafaledeal,rafaledeal has,rafalecagreport
944,chordesai,chordesai needs,0,0,0
945,jantarmantar delhi,cm arvindkejriwal,delhi is,delhi,0
946,akhilesh yadav,yadavâ comments,singh yadavâ,yadavâ,yadav
947,0,0,0,0,0
948,bofors investigation,the_hindu stopped,0,0,0
949,cartels experts,0,0,0,0
950,modi rafalecagreport,0,0,0,0
951,fight election,0,0,0,0
952,ministers these,0,0,0,0
953,following gandhiâ,correspondence indiaâ,gandhiâ,gandhiâ death,deputy premier
954,on opioids,opioids,opioids chronic,0,0
955,democracy uniting,upa bjp_à,parties unite,shah modi,bjp_à
956,rg lies,rg undermines,0,0,0
957,0,0,0,0,0
958,0,0,0,0,0
959,delhi,of delhi,delhi but,0,0
960,singh statement,0,0,0,0
961,aircrafts quickly,0,0,0,0
962,hindu,hindu rashtra,rahul chaukidarchorhai,hinduism hindu,hinduism
963,where bjp,0,0,0,0
964,destroy india,0,0,0,0
965,bjp leader,indira,more bjp,to indira,bjp
966,chowkidar not,0,0,0,0
967,anti semitism,0,0,0,0
968,0,0,0,0,0
969,aircrafts quickly,0,0,0,0
970,workers rahulgandhi,0,0,0,0
971,0,0,0,0,0
972,0,0,0,0,0
973,stalling parliament,bjpâ,omit bjpâ,0,0
974,kick omar,omar,omar out,0,0
975,0,0,0,0,0
976,women murdered,0,0,0,0
977,gandhi we,defeat bjp,0,0,0
978,0,0,0,0,0
979,india antinationalmodi,antinationalmodi,anti national,0,0
980,up mahagathbandhan,bsp combo,mahagathbandhan already,with bjp,0
981,0,0,0,0,0
982,0,0,0,0,0
983,congressâ border,border negotiations,0,0,0
984,0,0,0,0,0
985,truly failure,0,0,0,0
986,uscis accountable,uscis,hold uscis,0,0
987,vote atishiaap,0,0,0,0
988,she apologize,0,0,0,0
989,bird fees,0,0,0,0
990,modi toadie,0,0,0,0
991,0,0,0,0,0
992,rahulgandhi rafale,0,0,0,0
993,0,0,0,0,0
994,khaas rishta,khaas,have khaas,rishta no,0
995,hindu marriages,0,0,0,0
996,0,0,0,0,0
997,gandhi addresses,rafale deal,0,0,0
998,cag report,0,0,0,0
999,bjp4india indiatoday,bjp4india,in bjp,bjp,denounced modi
1000,rahulgandhi congress,congress spokespersons,rahulgandhi,0,0
1001,0,0,0,0,0
1002,nafta deal,new nafta,nafta,0,0
1003,bjp supporter,bjp,congress supporter,neither bjp,0
1004,gujarat was,gujarat,0,0,0
1005,modi strategy,modi,0,0,0
1006,0,0,0,0,0
1007,gun safety,0,0,0,0
1008,international reputation,india international,international magic,0,0
1009,hai aap,modi aap,aap government,0,0
1010,shweta_shalini bjp4india,2019 elections,bjp4maharashtra nsitharaman,bjp4india amitshah,bjp4india
1011,ram was,0,0,0,0
1012,0,0,0,0,0
1013,revolutionaries running,the revolutionaries,revolutionaries,0,0
1014,ridiculous kejriwal,kejriwal has,kejriwal,0,0
1015,praising modi,0,0,0,0
1016,yemen click,in yemen,yemen,0,0
1017,0,0,0,0,0
1018,0,0,0,0,0
1019,0,0,0,0,0
1020,saveourdemocracy protest,0,0,0,0
1021,dharma modi,disturbing dharma,adharma group,knows adharma,0
1022,fake gandhis,gandhis,gandhis shell,0,0
1023,our congress,0,0,0,0
1024,tells sonia,banerjee tells,mamata banerjee,sonia gandhi,sonia
1025,of ambani,ambani,0,0,0
1026,0,0,0,0,0
1027,bharat abhiyan,accuses modi,swacha bharat,0,0
1028,0,0,0,0,0
1029,0,0,0,0,0
1030,chowkidar,chowkidar had,if chowkidar,0,0
1031,slams bjp,bjp govt,bjp,0,0
1032,hearðÿ fmr,0,0,0,0
1033,antinationalmodi compromised,0,0,0,0
1034,about rafale,bjp,0,0,0
1035,israel lobby,rashida tlaib,0,0,0
1036,ncp arvindkejriwal,arvindkejriwal,arvindkejriwal has,majid memon,0
1037,frightened pfi,pfi,vhp abvp,rss vhp,0
1038,eyewitness account,0,0,0,0
1039,yemen resolution,yemen is,on yemen,yemen,in yemen
1040,muslim students,bjp workers,thrashed bjp,students opened,workers students
1041,rafalewala chowkidarchorhai,0,0,0,0
1042,israel wall,ticket israelis,0,0,0
1043,bjp aliens,this bjp,of bjp,bjp,bjp govt
1044,0,0,0,0,0
1045,0,0,0,0,0
1046,bizarre congress,0,0,0,0
1047,ji tweet,twitter about,0,0,0
1048,dreamers hurdonthehill,demand dreamerdealnow,dreamers,dreamers here,for dreamers
1049,bjp rahulgandhi,the bjp,bjp,0,0
1050,modi sarkar,india strategic,0,0,0
1051,govt failed,bjp govt,0,0,0
1052,about fraudsters,fraudsters,fraudsters who,0,0
1053,0,0,0,0,0
1054,0,0,0,0,0
1055,rahulgandhi antinationalmodi,them rahulgandhi,rahulgandhi,india youth,narendramodi has
1056,rahulgandhi rafalecagreport,rafaledeal is,upa rafaledeal,ambani,0
1057,amu students,0,0,0,0
1058,bjp has,bjp,republic bjp,0,0
1059,rafale deal,rafale,0,0,0
1060,eyewash rafalecagreport,0,0,0,0
1061,0,0,0,0,0
1062,rahulgandhi claims,0,0,0,0
1063,white nationalism,condemning white,0,0,0
1064,kapoorashok25,rajeshk42655806 indian_girishn,ram_burdak kapoorashok25,kapoorashok25 ritukulshresth,harinathghn sanjayeindoria
1065,0,0,0,0,0
1066,selfless supporters,0,0,0,0
1067,0,0,0,0,0
1068,their stamp,0,0,0,0
1069,hindu votes,jharkhand should,0,0,0
1070,infanticide border,0,0,0,0
1071,kashmir card,pakistan has,pak,pak is,pakistan
1072,100 futures,oil futures,futures 200,nasdaq 100,futures
1073,0,0,0,0,0
1074,rahulgandhipagalhai rahulrafalefakenews,rahulkabaapchorhai rahulkapurakhandhanchor,rahulgandhipagalhai,rahulkapurakhandhanchor we,rahulrafalefakenews rahulkajijachorhai
1075,expect bjp,bjp in,bjp to,mahathughbandhan looks,bjp
1076,chopper scam,agustawestland scam,0,0,0
1077,rafale propaganda,rafale gandhi,on rafale,rafale,by rafale
1078,bjp listens,command bjp,bjp,congress listens,republic congress
1079,bjp handles,0,0,0,0
1080,dissolve delhi,cong kejriwal,delhi assembly,kejriwal considering,0
1081,mahatma was,mahatma gandhiâ,the mahatma,mahatma,gandhiâ ideals
1082,bjp4india bjp4up,bjp4up incindia,bjp4india,bjp4up,10yearchallenge bjp4india
1083,blaming nda,left nda,nda to,nda,chandrababu naidu
1084,nsso report,0,0,0,0
1085,narendramodi ji,naam mulayam,mulayam naam,2019 narendramodijindabad,narendramodijindabad
1086,sedition bjp,sedition,get sedition,oppose bjp,bjp get
1087,0,0,0,0,0
1088,was filibustered,0,0,0,0
1089,vikings rivalry,rivalry died,eagles vikings,rivalry,saints decided
1090,modi didnot,bigger scam,0,0,0
1091,insulted indian,pappu insulting,insulted election,0,0
1092,0,0,0,0,0
1093,zee tv,modi,0,0,0
1094,by bjp,president rahul,rahul gandhi,bjp says,0
1095,beirut83embassy bombings,0,0,0,0
1096,the pulwama,pulwama the,pulwama,attacked india,0
1097,write letter,0,0,0,0
1098,cm modi,modi was,modi,was scumbag,0
1099,faku modi,india modigoback,0,0,0
1100,bangladesh modi,indira gandhi,indira,gandhi defeated,0
1101,ask pakistanis,0,0,0,0
1102,18th terrorist,terrorist attack,0,0,0
1103,pulwama modi,anti terror,0,0,0
1104,crore reward,for bjp,promises crore,bjp leaders,bjp
1105,uri bjp,0,0,0,0
1106,pulwama attack,kashmir tweets,0,0,0
1107,modi married,modi,0,0,0
1108,blaming pakistan,kashmir,kashmir is,in kashmir,0
1109,terrorist hafeez,pakistanis pulawama,meets terrorist,hafeez sayeed,0
1110,mrs indira,indira gandhi,indira,0,0
1111,0,0,0,0,0
1112,0,0,0,0,0
1113,vasudevan_k congress,meets today,0,0,0
1114,terrorist in,0,0,0,0
1115,0,0,0,0,0
1116,radio today,radio,0,0,0
1117,0,0,0,0,0
1118,surgical strike,0,0,0,0
1119,pmoindia narendramodi,0,0,0,0
1120,fear gandhi,enemy is,is hate,enemy,the enemy
1121,misogynist aap,0,0,0,0
1122,parents pappu,0,0,0,0
1123,0,0,0,0,0
1124,0,0,0,0,0
1125,fear,0,0,0,0
1126,dalit castes,anti dalit,aap,aap has,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,0
1130,gun confiscation,background checks,0,0,0
1131,churchill wanted,churchill,gandhi,starve gandhi,that churchill
